,index,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,emotion
510,1186,titles02/index.html.4038,tt0881200,Heroes of War - Assembly (2007),heroes of war assembly,http://www.imdb.com/title/tt0881200/,7.4,4719.0,7440.0,2007.0,video.movie,21,10,2,4,22,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
511,1307,titles02/index.html.4655,tt1326972,Chi bi Part II: Jue zhan tian xia (2009),chi bi part ii jue zhan tian xia,http://www.imdb.com/title/tt1326972/,7.6,15256.0,8520.0,2009.0,video.movie,7,16,0,0,26,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
512,1336,titles02/index.html.4858,tt0095936,Qayamat Se Qayamat Tak (1988),qayamat se qayamat tak,http://www.imdb.com/title/tt0095936/,7.8,4147.0,9720.0,1988.0,video.movie,6,0,0,0,22,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,angry
513,1349,titles02/index.html.4917,tt0200087,Sarfarosh (1999),sarfarosh,http://www.imdb.com/title/tt0200087/,8.0,8569.0,10440.0,1999.0,video.movie,7,2,0,0,22,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
514,1427,titles02/index.html.5399,tt0385004,House of Flying Daggers (2004),house of flying daggers,http://www.imdb.com/title/tt0385004/,7.6,76557.0,7140.0,2004.0,video.movie,21,39,32,300,411,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
515,1429,titles02/index.html.5401,tt0190332,Tiger & Dragon (2000),tiger dragon,http://www.imdb.com/title/tt0190332/,7.9,187512.0,7200.0,2000.0,video.movie,88,91,84,68,1626,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,angry
516,1451,titles02/index.html.5563,tt0861739,Tropa de Elite (2007),tropa de elite,http://www.imdb.com/title/tt0861739/,8.1,62042.0,6900.0,2007.0,video.movie,30,10,7,849,99,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
517,1467,titles02/index.html.5630,tt0425637,Red Cliff (2008),red cliff,http://www.imdb.com/title/tt0425637/,7.4,29716.0,8760.0,2008.0,video.movie,12,30,16,352,98,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
518,1565,titles02/index.html.6112,tt1641638,Ip Man Zero (2010),ip man zero,http://www.imdb.com/title/tt1641638/,7.1,18336.0,6000.0,2010.0,video.movie,0,0,0,13,18,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
519,1567,titles02/index.html.6114,tt1436045,13 Assassins (2010),assassins,http://www.imdb.com/title/tt1436045/,7.6,40021.0,8460.0,2010.0,video.movie,13,22,22,13,113,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
520,1631,titles02/index.html.6525,tt1386932,Ip Man 2 (2010),ip man,http://www.imdb.com/title/tt1386932/,7.6,42747.0,6480.0,2010.0,video.movie,3,9,4,7,84,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
521,1643,titles02/index.html.6581,tt1091191,Lone Survivor (2013),lone survivor,http://www.imdb.com/title/tt1091191/,7.8,71512.0,7260.0,2013.0,video.movie,5,10,52,1387,257,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
522,1644,titles02/index.html.6582,tt1567609,Get the Gringo (2012),get the gringo,http://www.imdb.com/title/tt1567609/,7.1,67634.0,5760.0,2012.0,video.movie,0,0,44,292,119,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
523,1645,titles02/index.html.6583,tt1242422,Celda 211 (2009),celda,http://www.imdb.com/title/tt1242422/,7.7,36930.0,6780.0,2009.0,video.movie,25,19,10,51,54,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,angry
524,1647,titles02/index.html.6585,tt1332134,King of Devil's Island (2010),king of devil s island,http://www.imdb.com/title/tt1332134/,7.4,9343.0,6960.0,2010.0,video.movie,6,6,10,4,14,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
525,1653,titles02/index.html.6591,tt1718199,Wu xia (2011),wu xia,http://www.imdb.com/title/tt1718199/,7.1,7743.0,6900.0,2011.0,video.movie,8,16,13,269,29,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
526,1660,titles02/index.html.6666,tt0822854,Shooter (2007),shooter,http://www.imdb.com/title/tt0822854/,7.2,193697.0,7440.0,2007.0,video.movie,0,0,64,244,321,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
527,1661,titles02/index.html.6667,tt0409459,Watchmen: Die Wächter (2009),watchmen die w chter,http://www.imdb.com/title/tt0409459/,7.6,300438.0,9720.0,2009.0,video.movie,5,11,213,5773,1181,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,angry
528,1671,titles02/index.html.6702,tt1289406,Harry Brown (2009),harry brown,http://www.imdb.com/title/tt1289406/,7.3,62172.0,6180.0,2009.0,video.movie,1,3,23,971,207,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
529,1699,titles02/index.html.6835,tt0404390,Running Scared (2006),running scared,http://www.imdb.com/title/tt0404390/,7.5,78275.0,7320.0,2006.0,video.movie,0,0,18,249,411,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
530,1701,titles02/index.html.6845,tt0120784,Payback - Zahltag (1999),payback zahltag,http://www.imdb.com/title/tt0120784/,7.1,93445.0,6000.0,1999.0,video.movie,2,2,61,172,379,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
531,1719,titles02/index.html.6977,tt0446059,Fearless (2006),fearless,http://www.imdb.com/title/tt0446059/,7.7,52066.0,6240.0,2006.0,video.movie,5,10,22,154,198,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
532,2339,titles03/index.html.1769,tt0086759,Miami Vice (TV Series 1984–1990),miami vice tv series,http://www.imdb.com/title/tt0086759/,7.5,12542.0,2880.0,1990.0,video.tv,8,26,27,270,67,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
533,2373,titles03/index.html.1819,tt0088513,Der Equalizer (TV Series 1985–1989),der equalizer tv series,http://www.imdb.com/title/tt0088513/,7.7,2030.0,3600.0,1989.0,video.tv,1,11,2,287,46,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
534,2492,titles03/index.html.1984,tt0093435,Lung fu fong wan (1987),lung fu fong wan,http://www.imdb.com/title/tt0093435/,7.2,3727.0,6060.0,1987.0,video.movie,2,8,8,31,32,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
535,2544,titles03/index.html.2054,tt0096446,Willow (1988),willow,http://www.imdb.com/title/tt0096446/,7.2,68700.0,7560.0,1988.0,video.movie,1,9,26,310,219,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
536,2552,titles03/index.html.2063,tt0096684,Zurück in die Vergangenheit (TV Series 1989–1993),zur ck in die vergangenheit tv series,http://www.imdb.com/title/tt0096684/,8.1,16386.0,3600.0,1989.0,video.tv,15,38,38,314,88,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
537,2569,titles03/index.html.2090,tt0097499,Heinrich V. (1989),heinrich v,http://www.imdb.com/title/tt0097499/,7.8,20065.0,8220.0,1989.0,video.movie,10,11,19,428,106,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
538,2603,titles03/index.html.2138,tt0099426,Bullet in the Head (1990),bullet in the head,http://www.imdb.com/title/tt0099426/,7.7,6824.0,8160.0,1990.0,video.movie,1,3,7,47,57,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
539,2670,titles03/index.html.2236,tt0103285,Die schwarzen Tiger von Hongkong (1991),die schwarzen tiger von hongkong,http://www.imdb.com/title/tt0103285/,7.4,11669.0,8040.0,1991.0,video.movie,4,4,14,110,60,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
540,2712,titles03/index.html.2297,tt0105851,Cover Hard (1992),cover hard,http://www.imdb.com/title/tt0105851/,7.2,2709.0,5760.0,1992.0,video.movie,0,0,8,8,35,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
541,2737,titles03/index.html.2330,tt0107206,In the Line of Fire - Die zweite Chance (1993),in the line of fire die zweite chance,http://www.imdb.com/title/tt0107206/,7.2,62255.0,7680.0,1993.0,video.movie,2,11,36,207,128,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
542,2778,titles03/index.html.2385,tt0109010,1942: A Love Story (1994),a love story,http://www.imdb.com/title/tt0109010/,7.3,2149.0,9420.0,1994.0,video.movie,6,2,2,0,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,angry
543,2799,titles03/index.html.2413,tt0110200,Jing wu ying xiong (1994),jing wu ying xiong,http://www.imdb.com/title/tt0110200/,7.7,14931.0,5880.0,1994.0,video.movie,0,0,14,0,114,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
544,2961,titles03/index.html.2624,tt0118276,Buffy - Im Bann der Dämonen (TV Series 1997–2003),buffy im bann der d monen tv series,http://www.imdb.com/title/tt0118276/,8.2,78359.0,2640.0,1997.0,video.tv,41,99,372,6923,634,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
545,3038,titles03/index.html.2726,tt0120570,From the Earth to the Moon (TV Mini-Series 1998),from the earth to the moon tv mini series,http://www.imdb.com/title/tt0120570/,9.0,6032.0,3600.0,1998.0,video.tv,18,22,45,60,55,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
546,3056,titles03/index.html.2756,tt0120768,Verhandlungssache (1998),verhandlungssache,http://www.imdb.com/title/tt0120768/,7.3,90354.0,8400.0,1998.0,video.movie,2,6,43,129,270,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
547,3094,titles03/index.html.2821,tt0126439,Mircea (1989),mircea,http://www.imdb.com/title/tt0126439/,7.6,502.0,8160.0,1989.0,video.movie,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
548,3187,titles03/index.html.2944,tt0162065,Angel - Jäger der Finsternis (TV Series 1999–2004),angel j ger der finsternis tv series,http://www.imdb.com/title/tt0162065/,8.1,39648.0,2640.0,1999.0,video.tv,12,42,138,2249,191,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
549,3199,titles03/index.html.2962,tt0165798,Ghost Dog - Der Weg des Samurai (1999),ghost dog der weg des samurai,http://www.imdb.com/title/tt0165798/,7.6,59167.0,6960.0,1999.0,video.movie,1,7,37,120,337,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
550,3256,titles03/index.html.3034,tt0185906,Band of Brothers - Wir waren wie Brüder (TV Mini-Series 2001),band of brothers wir waren wie br der tv mini series,http://www.imdb.com/title/tt0185906/,9.6,147400.0,42300.0,2001.0,video.tv,22,20,42,1103,573,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
551,3395,titles03/index.html.3208,tt0243609,Gefangen in der Hölle (2001),gefangen in der h lle,http://www.imdb.com/title/tt0243609/,7.1,7879.0,7500.0,2001.0,video.movie,3,4,6,6,163,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,angry
552,3422,titles03/index.html.3245,tt0247827,X-Men Evolution - Die Mutanten (TV Series 2000–2003),x men evolution die mutanten tv series,http://www.imdb.com/title/tt0247827/,8.0,4697.0,1320.0,2000.0,video.tv,3,6,28,34,85,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
553,3525,titles03/index.html.3368,tt0275083,Musa - Der Krieger (2001),musa der krieger,http://www.imdb.com/title/tt0275083/,7.3,9338.0,9480.0,2001.0,video.movie,2,1,3,12,95,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
554,3571,titles03/index.html.3423,tt0285331,24 - Twenty Four (TV Series 2001–2010),twenty four tv series,http://www.imdb.com/title/tt0285331/,8.5,112123.0,2520.0,2001.0,video.tv,46,152,530,383,541,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,angry
555,3601,titles03/index.html.3457,tt0291376,Nayak: The Real Hero (2001),nayak the real hero,http://www.imdb.com/title/tt0291376/,7.7,3078.0,11220.0,2001.0,video.movie,0,0,0,0,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
556,3685,titles03/index.html.3582,tt0320661,Königreich der Himmel (2005),k nigreich der himmel,http://www.imdb.com/title/tt0320661/,7.2,166279.0,8640.0,2005.0,video.movie,4,11,104,446,920,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
557,3787,titles03/index.html.3719,tt0347332,Khakee - Das tödliche Gesetz Indiens (2004),khakee das t dliche gesetz indiens,http://www.imdb.com/title/tt0347332/,7.4,5344.0,10440.0,2004.0,video.movie,0,0,2,65,32,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
558,3822,titles03/index.html.3768,tt0360717,King Kong (2005),king kong,http://www.imdb.com/title/tt0360717/,7.3,256609.0,11220.0,2005.0,video.movie,24,51,154,1587,2594,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
559,3873,titles03/index.html.3834,tt0369060,Infernal Affairs - Abstieg in die achte Hölle (2003),infernal affairs abstieg in die achte h lle,http://www.imdb.com/title/tt0369060/,7.4,10395.0,7140.0,2003.0,video.movie,4,11,4,10,44,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
560,3947,titles03/index.html.3929,tt0384766,Rom (TV Series 2005–2007),rom tv series,http://www.imdb.com/title/tt0384766/,9.0,78560.0,5400.0,2005.0,video.tv,14,26,15,46,175,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
561,3978,titles03/index.html.3962,tt0390022,Friday Night Lights - Touchdown am Freitag (2004),friday night lights touchdown am freitag,http://www.imdb.com/title/tt0390022/,7.3,37007.0,7080.0,2004.0,video.movie,2,5,103,147,286,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,angry
562,4089,titles03/index.html.4106,tt0416499,Baramui Fighter (2004),baramui fighter,http://www.imdb.com/title/tt0416499/,7.1,2698.0,7200.0,2004.0,video.movie,0,0,0,0,26,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
563,4134,titles03/index.html.4175,tt0427954,Revenge of the Warrior (2005),revenge of the warrior,http://www.imdb.com/title/tt0427954/,7.1,24755.0,5400.0,2005.0,video.movie,0,0,9,147,210,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
564,4357,titles03/index.html.4473,tt0488414,Omkara (2006),omkara,http://www.imdb.com/title/tt0488414/,8.1,6781.0,9300.0,2006.0,video.movie,14,13,0,0,77,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,angry
565,4397,titles03/index.html.4516,tt0512867,Angel - Jäger der Finsternis Judgment (TV Episode 2000),angel j ger der finsternis judgment tv episode,http://www.imdb.com/title/tt0512867/,7.7,467.0,2580.0,2000.0,video.episode,0,0,5,0,3,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
566,4402,titles03/index.html.4522,tt0519770,Battlestar Galactica Flight of the Phoenix (TV Episode 2005),battlestar galactica flight of the phoenix tv episode,http://www.imdb.com/title/tt0519770/,7.8,819.0,3600.0,2005.0,video.episode,0,0,0,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
567,4409,titles03/index.html.4530,tt0533398,Buffy - Im Bann der Dämonen Becoming: Part 2 (TV Episode 1998),buffy im bann der d monen becoming part tv episode,http://www.imdb.com/title/tt0533398/,9.0,1540.0,2640.0,1998.0,video.episode,0,0,6,0,6,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
568,4410,titles03/index.html.4531,tt0533404,Buffy - Im Bann der Dämonen Buffy vs. Dracula (TV Episode 2000),buffy im bann der d monen buffy vs dracula tv episode,http://www.imdb.com/title/tt0533404/,7.5,906.0,2520.0,2000.0,video.episode,0,0,2,0,8,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
569,4412,titles03/index.html.4533,tt0534797,CSI: Miami Fade Out (TV Episode 2006),csi miami fade out tv episode,http://www.imdb.com/title/tt0534797/,7.1,108.0,2580.0,2006.0,video.episode,0,0,0,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
570,4853,titles03/index.html.5028,tt0913968,Tau ming chong (2007),tau ming chong,http://www.imdb.com/title/tt0913968/,7.1,19683.0,7560.0,2007.0,video.movie,15,13,13,128,59,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
571,4869,titles03/index.html.5045,tt0934814,Chuck (TV Series 2007–2012),chuck tv series,http://www.imdb.com/title/tt0934814/,8.3,86163.0,2580.0,2007.0,video.tv,6,22,390,1602,277,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
572,4995,titles03/index.html.5208,tt1035918,Chuck Chuck Versus the Tango (TV Episode 2007),chuck chuck versus the tango tv episode,http://www.imdb.com/title/tt1035918/,8.2,761.0,2580.0,2007.0,video.episode,0,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
573,5006,titles03/index.html.5224,tt1051907,Kabadayi - Für Liebe und Ehre (2007),kabadayi f r liebe und ehre,http://www.imdb.com/title/tt1051907/,7.9,8672.0,9060.0,2007.0,video.movie,0,0,0,0,15,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
574,5125,titles03/index.html.5363,tt1156466,Undisputed III: Redemption (2010),undisputed iii redemption,http://www.imdb.com/title/tt1156466/,7.5,19015.0,5760.0,2010.0,video.movie,3,4,2,27,24,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
575,5134,titles03/index.html.5373,tt1166100,Ghajini (2008),ghajini,http://www.imdb.com/title/tt1166100/,7.3,17740.0,10980.0,2008.0,video.movie,7,16,14,593,193,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,angry
576,5323,titles03/index.html.5615,tt1343703,Brestskaya krepost (2010),brestskaya krepost,http://www.imdb.com/title/tt1343703/,7.5,4881.0,8280.0,2010.0,video.movie,3,5,23,3,27,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
577,5356,titles03/index.html.5652,tt1389861,Chuck Chuck Versus the Broken Heart (TV Episode 2009),chuck chuck versus the broken heart tv episode,http://www.imdb.com/title/tt1389861/,8.7,581.0,2580.0,2009.0,video.episode,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
578,5457,titles03/index.html.5769,tt1489428,Justified (TV Series 2010– ),justified tv series,http://www.imdb.com/title/tt1489428/,8.7,43604.0,3600.0,2010.0,video.tv,7,23,565,3094,89,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
579,5492,titles03/index.html.5806,tt1526323,Arya 2 (2009),arya,http://www.imdb.com/title/tt1526323/,7.1,1528.0,9300.0,2009.0,video.movie,0,0,0,0,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,angry
580,5698,titles03/index.html.6040,tt1706620,Snowpiercer (2013),snowpiercer,http://www.imdb.com/title/tt1706620/,7.1,27796.0,7560.0,2013.0,video.movie,2,12,30,575,131,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,angry
581,5714,titles03/index.html.6060,tt1728102,Alcatraz (TV Series 2012– ),alcatraz tv series,http://www.imdb.com/title/tt1728102/,7.1,31125.0,3600.0,2012.0,video.tv,1,5,104,1002,77,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
582,6123,titles03/index.html.6499,tt2234222,Orphan Black (TV Series 2013– ),orphan black tv series,http://www.imdb.com/title/tt2234222/,8.4,19018.0,3600.0,2013.0,video.tv,9,10,70,799,60,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,angry
583,6140,titles03/index.html.6518,tt2256435,Nikita Shadow Walker (TV Episode 2012),nikita shadow walker tv episode,http://www.imdb.com/title/tt2256435/,8.7,266.0,3600.0,2012.0,video.episode,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
584,6214,titles03/index.html.6601,tt2369135,Need for Speed (2014),need for speed,http://www.imdb.com/title/tt2369135/,7.3,27849.0,7920.0,2014.0,video.movie,0,0,86,1036,154,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
585,6296,titles03/index.html.6693,tt2651830,Graceland O-Mouth (TV Episode 2013),graceland o mouth tv episode,http://www.imdb.com/title/tt2651830/,8.2,96.0,2700.0,2013.0,video.episode,0,0,3,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
586,6297,titles03/index.html.6694,tt2654580,Almost Human (TV Series 2013– ),almost human tv series,http://www.imdb.com/title/tt2654580/,8.3,24598.0,3600.0,2013.0,video.tv,0,0,106,498,73,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
587,6401,titles03/index.html.6805,tt3252298,Agents of S.H.I.E.L.D. The Well (TV Episode 2013),agents of s h i e l d the well tv episode,http://www.imdb.com/title/tt3252298/,8.0,835.0,2700.0,2013.0,video.episode,0,0,14,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,angry
588,6485,titles03/index.html.6898,tt3549302,Revolution Exposition Boulevard (TV Episode 2014),revolution exposition boulevard tv episode,http://www.imdb.com/title/tt3549302/,8.1,174.0,2580.0,2014.0,video.episode,0,0,11,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
589,6761,titles04/index.html.10098,tt0708566,Star Trek: Deep Space Nine Looking for par'Mach in All the Wrong Places (TV Episode 1996),star trek deep space nine looking for par mach in all the wrong places tv episode,http://www.imdb.com/title/tt0708566/,7.6,377.0,2700.0,1996.0,video.episode,0,0,5,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
590,6915,titles04/index.html.10374,tt0805663,Jericho - Der Anschlag (TV Series 2006–2008),jericho der anschlag tv series,http://www.imdb.com/title/tt0805663/,8.1,41309.0,2700.0,2006.0,video.tv,0,5,43,530,165,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,angry
591,6940,titles04/index.html.10409,tt0810788,Burn Notice (TV Series 2007–2013),burn notice tv series,http://www.imdb.com/title/tt0810788/,8.0,50968.0,2640.0,2007.0,video.tv,7,11,667,2705,136,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
592,7013,titles04/index.html.10552,tt0844653,Legend of the Seeker - Das Schwert der Wahrheit (TV Series 2008–2010),legend of the seeker das schwert der wahrheit tv series,http://www.imdb.com/title/tt0844653/,7.6,25109.0,2640.0,2008.0,video.tv,1,2,8,449,300,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
593,7024,titles04/index.html.10570,tt0851851,Terminator: S. C. C. (TV Series 2008–2009),terminator s c c tv series,http://www.imdb.com/title/tt0851851/,7.7,45777.0,3600.0,2008.0,video.tv,1,19,135,1428,296,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,angry
